==========================================
K-Test for Random Sampling Configuration
==========================================
Total experiments: 28
Datasets: cifar10 cifar100
Blocks: ConvNNAttention
K values: 1 2 3 4 5 6 7 8 9 10 11 12 16 25
Learning rate: 1e-4
==========================================

[1/28] Dataset=cifar10 | K=1 | Block=ConvNNAttention
Output: ./Final_Output/K_test_correct_random/ViT-Tiny-CIFAR10/ConvNNAttention_Random_K1_NS32_s42
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5481610
Trainable Parameters: 5481610
   - Trainable Parameters: 5.48161000 M
Model Complexity (Profiler):
   - GFLOPs: 2.03378938
   - Trainable Parameters: 5.48161000 M
[Epoch 001] Time: 19.9183s | [Train] Loss: 2.38003699 Accuracy: Top1: 10.0446%, Top5: 49.8390% | [Test] Loss: 2.34667221 Accuracy: Top1: 9.9121%, Top5: 49.8535%
[Epoch 025] Time: 25.5141s | [Train] Loss: 0.91715353 Accuracy: Top1: 67.3326%, Top5: 97.5335% | [Test] Loss: 0.92967388 Accuracy: Top1: 67.2266%, Top5: 97.2949%
[Epoch 026] Time: 25.4177s | [Train] Loss: 0.90236473 Accuracy: Top1: 67.4693%, Top5: 97.7595% | [Test] Loss: 0.92460819 Accuracy: Top1: 66.6797%, Top5: 97.6953%
[Epoch 027] Time: 25.4894s | [Train] Loss: 0.89338130 Accuracy: Top1: 67.9911%, Top5: 97.6849% | [Test] Loss: 0.94981923 Accuracy: Top1: 66.2500%, Top5: 97.1680%
[Epoch 028] Time: 25.4075s | [Train] Loss: 0.88488113 Accuracy: Top1: 68.2430%, Top5: 97.6969% | [Test] Loss: 0.92578543 Accuracy: Top1: 66.7090%, Top5: 97.6270%
[Epoch 029] Time: 25.4775s | [Train] Loss: 0.87374464 Accuracy: Top1: 68.5547%, Top5: 97.8647% | [Test] Loss: 0.92153587 Accuracy: Top1: 67.0898%, Top5: 97.6465%
[Epoch 030] Time: 25.4400s | [Train] Loss: 0.86358515 Accuracy: Top1: 68.9816%, Top5: 97.9727% | [Test] Loss: 0.90628871 Accuracy: Top1: 67.8418%, Top5: 97.3633%
[Epoch 031] Time: 25.3765s | [Train] Loss: 0.85084415 Accuracy: Top1: 69.5097%, Top5: 97.9660% | [Test] Loss: 0.90233809 Accuracy: Top1: 68.5352%, Top5: 97.5195%
[Epoch 032] Time: 25.4079s | [Train] Loss: 0.84222318 Accuracy: Top1: 69.6636%, Top5: 98.0257% | [Test] Loss: 0.90818888 Accuracy: Top1: 67.2949%, Top5: 97.6367%
[Epoch 033] Time: 25.5796s | [Train] Loss: 0.82824952 Accuracy: Top1: 70.2280%, Top5: 98.1676% | [Test] Loss: 0.85666984 Accuracy: Top1: 69.1895%, Top5: 97.8418%
[Epoch 034] Time: 25.4325s | [Train] Loss: 0.83230717 Accuracy: Top1: 70.2300%, Top5: 98.0445% | [Test] Loss: 0.89468957 Accuracy: Top1: 68.0371%, Top5: 97.8711%
[Epoch 035] Time: 25.4292s | [Train] Loss: 0.81540348 Accuracy: Top1: 70.8323%, Top5: 98.1812% | [Test] Loss: 0.87123608 Accuracy: Top1: 69.0820%, Top5: 97.6270%
[Epoch 036] Time: 25.3962s | [Train] Loss: 0.80235972 Accuracy: Top1: 71.3995%, Top5: 98.2840% | [Test] Loss: 0.85420569 Accuracy: Top1: 69.7266%, Top5: 97.8711%
[Epoch 037] Time: 25.4099s | [Train] Loss: 0.79141655 Accuracy: Top1: 71.6390%, Top5: 98.3494% | [Test] Loss: 0.85225223 Accuracy: Top1: 69.3750%, Top5: 98.0176%
[Epoch 038] Time: 25.4123s | [Train] Loss: 0.77720069 Accuracy: Top1: 72.0472%, Top5: 98.3992% | [Test] Loss: 0.82921036 Accuracy: Top1: 71.5820%, Top5: 97.9004%
[Epoch 039] Time: 25.3735s | [Train] Loss: 0.76812628 Accuracy: Top1: 72.4446%, Top5: 98.4750% | [Test] Loss: 0.82134113 Accuracy: Top1: 70.9570%, Top5: 98.1250%
[Epoch 040] Time: 25.4924s | [Train] Loss: 0.75562441 Accuracy: Top1: 73.0529%, Top5: 98.5033% | [Test] Loss: 0.87908752 Accuracy: Top1: 69.5117%, Top5: 97.8320%
[Epoch 041] Time: 25.4703s | [Train] Loss: 0.75077919 Accuracy: Top1: 73.2310%, Top5: 98.6523% | [Test] Loss: 0.85054854 Accuracy: Top1: 70.3711%, Top5: 98.2520%
[Epoch 042] Time: 25.3981s | [Train] Loss: 0.74680069 Accuracy: Top1: 73.4977%, Top5: 98.4869% | [Test] Loss: 0.82894400 Accuracy: Top1: 71.1719%, Top5: 97.9199%
[Epoch 043] Time: 25.3418s | [Train] Loss: 0.74231196 Accuracy: Top1: 73.3271%, Top5: 98.5666% | [Test] Loss: 0.77404511 Accuracy: Top1: 72.8418%, Top5: 98.1934%
[Epoch 044] Time: 25.4185s | [Train] Loss: 0.73054084 Accuracy: Top1: 73.8895%, Top5: 98.5926% | [Test] Loss: 0.81023161 Accuracy: Top1: 71.6699%, Top5: 98.1250%
[Epoch 045] Time: 25.4544s | [Train] Loss: 0.71822459 Accuracy: Top1: 74.1342%, Top5: 98.7066% | [Test] Loss: 0.79465716 Accuracy: Top1: 72.3145%, Top5: 98.2031%
[Epoch 046] Time: 25.4244s | [Train] Loss: 0.71442171 Accuracy: Top1: 74.1538%, Top5: 98.7101% | [Test] Loss: 0.80025619 Accuracy: Top1: 72.4805%, Top5: 98.2031%
[Epoch 047] Time: 25.3340s | [Train] Loss: 0.70550569 Accuracy: Top1: 74.7856%, Top5: 98.6846% | [Test] Loss: 0.79397487 Accuracy: Top1: 72.6270%, Top5: 98.1934%
[Epoch 048] Time: 25.3184s | [Train] Loss: 0.70117438 Accuracy: Top1: 74.7891%, Top5: 98.7392% | [Test] Loss: 0.80782632 Accuracy: Top1: 71.6992%, Top5: 98.3398%
[Epoch 049] Time: 25.3996s | [Train] Loss: 0.68729730 Accuracy: Top1: 75.6445%, Top5: 98.8301% | [Test] Loss: 0.79649727 Accuracy: Top1: 72.1973%, Top5: 98.2422%
[Epoch 050] Time: 25.3146s | [Train] Loss: 0.68187800 Accuracy: Top1: 75.7765%, Top5: 98.8042% | [Test] Loss: 0.79608649 Accuracy: Top1: 72.3242%, Top5: 98.0957%
[Epoch 051] Time: 25.4932s | [Train] Loss: 0.67747573 Accuracy: Top1: 75.9068%, Top5: 98.8361% | [Test] Loss: 0.79390494 Accuracy: Top1: 72.8418%, Top5: 98.2031%
[Epoch 052] Time: 25.3759s | [Train] Loss: 0.67026841 Accuracy: Top1: 75.9730%, Top5: 98.9469% | [Test] Loss: 0.76525888 Accuracy: Top1: 73.5156%, Top5: 98.2617%
[Epoch 053] Time: 25.3193s | [Train] Loss: 0.66596021 Accuracy: Top1: 76.1547%, Top5: 98.9294% | [Test] Loss: 0.75934756 Accuracy: Top1: 73.6133%, Top5: 98.3398%
[Epoch 054] Time: 25.5106s | [Train] Loss: 0.65822347 Accuracy: Top1: 76.5123%, Top5: 98.9290% | [Test] Loss: 0.75530688 Accuracy: Top1: 73.4570%, Top5: 98.3594%
[Epoch 055] Time: 25.4934s | [Train] Loss: 0.64888956 Accuracy: Top1: 76.8607%, Top5: 99.0027% | [Test] Loss: 0.81780220 Accuracy: Top1: 71.4355%, Top5: 98.2617%
[Epoch 056] Time: 25.5051s | [Train] Loss: 0.64168700 Accuracy: Top1: 77.0767%, Top5: 99.0509% | [Test] Loss: 0.75157271 Accuracy: Top1: 73.7988%, Top5: 98.4180%
[Epoch 057] Time: 25.3424s | [Train] Loss: 0.62573718 Accuracy: Top1: 77.7547%, Top5: 99.1028% | [Test] Loss: 0.76472904 Accuracy: Top1: 73.6035%, Top5: 98.4277%
[Epoch 058] Time: 25.3721s | [Train] Loss: 0.62776490 Accuracy: Top1: 77.6531%, Top5: 99.0450% | [Test] Loss: 0.76464543 Accuracy: Top1: 73.8770%, Top5: 98.3789%
[Epoch 059] Time: 25.3267s | [Train] Loss: 0.61986519 Accuracy: Top1: 77.8759%, Top5: 99.0454% | [Test] Loss: 0.74107811 Accuracy: Top1: 74.3555%, Top5: 98.5938%
[Epoch 060] Time: 25.3648s | [Train] Loss: 0.61636577 Accuracy: Top1: 77.7842%, Top5: 99.1402% | [Test] Loss: 0.73735007 Accuracy: Top1: 74.3848%, Top5: 98.4473%
[Epoch 061] Time: 25.4575s | [Train] Loss: 0.60682346 Accuracy: Top1: 78.3191%, Top5: 99.1705% | [Test] Loss: 0.72189769 Accuracy: Top1: 75.4004%, Top5: 98.4863%
[Epoch 062] Time: 25.4977s | [Train] Loss: 0.59888264 Accuracy: Top1: 78.4164%, Top5: 99.1366% | [Test] Loss: 0.74136423 Accuracy: Top1: 74.3164%, Top5: 98.5938%
[Epoch 063] Time: 25.4707s | [Train] Loss: 0.59473899 Accuracy: Top1: 78.7125%, Top5: 99.1924% | [Test] Loss: 0.72083091 Accuracy: Top1: 75.1953%, Top5: 98.7012%
[Epoch 064] Time: 25.4300s | [Train] Loss: 0.58776162 Accuracy: Top1: 78.7360%, Top5: 99.2168% | [Test] Loss: 0.73472764 Accuracy: Top1: 74.7070%, Top5: 98.2715%
[Epoch 065] Time: 25.3292s | [Train] Loss: 0.58656391 Accuracy: Top1: 78.8819%, Top5: 99.2164% | [Test] Loss: 0.71744532 Accuracy: Top1: 75.5469%, Top5: 98.5059%
[Epoch 066] Time: 25.4402s | [Train] Loss: 0.57981151 Accuracy: Top1: 79.2227%, Top5: 99.2188% | [Test] Loss: 0.72840652 Accuracy: Top1: 74.8242%, Top5: 98.5742%
[Epoch 067] Time: 25.3888s | [Train] Loss: 0.57195298 Accuracy: Top1: 79.4691%, Top5: 99.2666% | [Test] Loss: 0.75395213 Accuracy: Top1: 74.6484%, Top5: 98.6523%
[Epoch 068] Time: 25.5176s | [Train] Loss: 0.56876355 Accuracy: Top1: 79.6237%, Top5: 99.3284% | [Test] Loss: 0.71921869 Accuracy: Top1: 75.4492%, Top5: 98.5547%
[Epoch 069] Time: 25.4595s | [Train] Loss: 0.55593808 Accuracy: Top1: 80.0419%, Top5: 99.3244% | [Test] Loss: 0.72526334 Accuracy: Top1: 75.1270%, Top5: 98.5254%
[Epoch 070] Time: 25.3970s | [Train] Loss: 0.54994858 Accuracy: Top1: 80.1698%, Top5: 99.3403% | [Test] Loss: 0.72436547 Accuracy: Top1: 75.8398%, Top5: 98.4766%
[Epoch 071] Time: 25.4409s | [Train] Loss: 0.54342202 Accuracy: Top1: 80.5341%, Top5: 99.3204% | [Test] Loss: 0.73134290 Accuracy: Top1: 75.3809%, Top5: 98.6328%
[Epoch 072] Time: 25.3231s | [Train] Loss: 0.54135184 Accuracy: Top1: 80.6999%, Top5: 99.3419% | [Test] Loss: 0.74798066 Accuracy: Top1: 74.3750%, Top5: 98.7305%
[Epoch 073] Time: 25.4108s | [Train] Loss: 0.53994394 Accuracy: Top1: 80.6099%, Top5: 99.3610% | [Test] Loss: 0.73621633 Accuracy: Top1: 75.0977%, Top5: 98.5547%
[Epoch 074] Time: 25.3702s | [Train] Loss: 0.53054803 Accuracy: Top1: 81.0559%, Top5: 99.4109% | [Test] Loss: 0.70133185 Accuracy: Top1: 75.8203%, Top5: 98.7305%
[Epoch 075] Time: 25.4403s | [Train] Loss: 0.52152000 Accuracy: Top1: 81.2269%, Top5: 99.4220% | [Test] Loss: 0.71687644 Accuracy: Top1: 75.8594%, Top5: 98.5938%
[Epoch 076] Time: 25.3980s | [Train] Loss: 0.52326418 Accuracy: Top1: 81.3421%, Top5: 99.3718% | [Test] Loss: 0.71261857 Accuracy: Top1: 76.1621%, Top5: 98.4668%
[Epoch 077] Time: 25.4474s | [Train] Loss: 0.51341580 Accuracy: Top1: 81.4182%, Top5: 99.4758% | [Test] Loss: 0.71275951 Accuracy: Top1: 75.2930%, Top5: 98.6719%
[Epoch 078] Time: 25.4479s | [Train] Loss: 0.50597662 Accuracy: Top1: 81.7375%, Top5: 99.5297% | [Test] Loss: 0.69704674 Accuracy: Top1: 76.3086%, Top5: 98.7305%
[Epoch 079] Time: 25.3371s | [Train] Loss: 0.50377493 Accuracy: Top1: 81.7263%, Top5: 99.4635% | [Test] Loss: 0.70752455 Accuracy: Top1: 76.7188%, Top5: 98.5645%
[Epoch 080] Time: 25.3843s | [Train] Loss: 0.50143358 Accuracy: Top1: 81.9703%, Top5: 99.5416% | [Test] Loss: 0.70570867 Accuracy: Top1: 76.1328%, Top5: 98.6133%
[Epoch 081] Time: 25.3813s | [Train] Loss: 0.48477916 Accuracy: Top1: 82.5550%, Top5: 99.5297% | [Test] Loss: 0.70960779 Accuracy: Top1: 76.3965%, Top5: 98.6328%
[Epoch 082] Time: 25.4620s | [Train] Loss: 0.48592360 Accuracy: Top1: 82.4633%, Top5: 99.5277% | [Test] Loss: 0.73137939 Accuracy: Top1: 75.4590%, Top5: 98.5742%
[Epoch 083] Time: 25.5476s | [Train] Loss: 0.47826796 Accuracy: Top1: 82.8567%, Top5: 99.5356% | [Test] Loss: 0.69841051 Accuracy: Top1: 76.5527%, Top5: 98.7891%
[Epoch 084] Time: 25.3249s | [Train] Loss: 0.47543236 Accuracy: Top1: 82.8711%, Top5: 99.5492% | [Test] Loss: 0.69549053 Accuracy: Top1: 77.0898%, Top5: 98.7598%
[Epoch 085] Time: 25.3508s | [Train] Loss: 0.47431063 Accuracy: Top1: 82.7742%, Top5: 99.6154% | [Test] Loss: 0.70810487 Accuracy: Top1: 76.0156%, Top5: 98.7305%
[Epoch 086] Time: 25.4141s | [Train] Loss: 0.46348131 Accuracy: Top1: 83.3833%, Top5: 99.6213% | [Test] Loss: 0.69892130 Accuracy: Top1: 77.0898%, Top5: 98.6426%
[Epoch 087] Time: 25.6864s | [Train] Loss: 0.46058310 Accuracy: Top1: 83.2900%, Top5: 99.6233% | [Test] Loss: 0.69286617 Accuracy: Top1: 77.4609%, Top5: 98.7500%
[Epoch 088] Time: 25.4018s | [Train] Loss: 0.45620623 Accuracy: Top1: 83.5647%, Top5: 99.6094% | [Test] Loss: 0.70182666 Accuracy: Top1: 76.7676%, Top5: 98.7891%
[Epoch 089] Time: 25.5215s | [Train] Loss: 0.44672588 Accuracy: Top1: 83.9389%, Top5: 99.6273% | [Test] Loss: 0.73029096 Accuracy: Top1: 76.7188%, Top5: 98.6230%
[Epoch 090] Time: 25.3443s | [Train] Loss: 0.44723177 Accuracy: Top1: 83.7289%, Top5: 99.6811% | [Test] Loss: 0.70935767 Accuracy: Top1: 77.3145%, Top5: 98.4570%
[Epoch 091] Time: 25.3807s | [Train] Loss: 0.44129450 Accuracy: Top1: 84.1051%, Top5: 99.6333% | [Test] Loss: 0.71813561 Accuracy: Top1: 76.5820%, Top5: 98.7305%
[Epoch 092] Time: 25.4436s | [Train] Loss: 0.43721880 Accuracy: Top1: 84.1323%, Top5: 99.6712% | [Test] Loss: 0.70782339 Accuracy: Top1: 76.9531%, Top5: 98.7988%
[Epoch 093] Time: 25.4332s | [Train] Loss: 0.42698570 Accuracy: Top1: 84.3563%, Top5: 99.6791% | [Test] Loss: 0.70000085 Accuracy: Top1: 77.8711%, Top5: 98.7109%
[Epoch 094] Time: 25.3806s | [Train] Loss: 0.42216497 Accuracy: Top1: 84.6437%, Top5: 99.7090% | [Test] Loss: 0.70600432 Accuracy: Top1: 77.1191%, Top5: 98.7305%
[Epoch 095] Time: 25.4119s | [Train] Loss: 0.42362339 Accuracy: Top1: 84.5149%, Top5: 99.6991% | [Test] Loss: 0.70150196 Accuracy: Top1: 77.6660%, Top5: 98.7695%
[Epoch 096] Time: 25.4781s | [Train] Loss: 0.41299623 Accuracy: Top1: 85.0383%, Top5: 99.7329% | [Test] Loss: 0.68137179 Accuracy: Top1: 77.9785%, Top5: 98.7500%
[Epoch 097] Time: 25.4841s | [Train] Loss: 0.41571791 Accuracy: Top1: 84.7608%, Top5: 99.7030% | [Test] Loss: 0.69425500 Accuracy: Top1: 77.2754%, Top5: 98.8770%
[Epoch 098] Time: 25.5579s | [Train] Loss: 0.40901877 Accuracy: Top1: 85.2268%, Top5: 99.7250% | [Test] Loss: 0.71469132 Accuracy: Top1: 77.3633%, Top5: 98.6426%
[Epoch 099] Time: 25.3397s | [Train] Loss: 0.40049306 Accuracy: Top1: 85.5501%, Top5: 99.7429% | [Test] Loss: 0.73522668 Accuracy: Top1: 77.0605%, Top5: 98.7012%
[Epoch 100] Time: 25.3670s | [Train] Loss: 0.39983661 Accuracy: Top1: 85.5102%, Top5: 99.7541% | [Test] Loss: 0.68588704 Accuracy: Top1: 78.2910%, Top5: 98.8184%
[Epoch 101] Time: 25.4594s | [Train] Loss: 0.38715881 Accuracy: Top1: 86.0320%, Top5: 99.7509% | [Test] Loss: 0.71565642 Accuracy: Top1: 77.7734%, Top5: 98.7695%
[Epoch 102] Time: 25.3273s | [Train] Loss: 0.38848510 Accuracy: Top1: 86.0180%, Top5: 99.7768% | [Test] Loss: 0.69098384 Accuracy: Top1: 77.5977%, Top5: 98.8672%
[Epoch 103] Time: 25.3231s | [Train] Loss: 0.38055099 Accuracy: Top1: 86.1515%, Top5: 99.7429% | [Test] Loss: 0.71000047 Accuracy: Top1: 77.7832%, Top5: 98.6719%
[Epoch 104] Time: 25.4912s | [Train] Loss: 0.38116463 Accuracy: Top1: 86.2388%, Top5: 99.7688% | [Test] Loss: 0.70569638 Accuracy: Top1: 78.3398%, Top5: 98.6035%
[Epoch 105] Time: 25.3485s | [Train] Loss: 0.37462126 Accuracy: Top1: 86.5697%, Top5: 99.7768% | [Test] Loss: 0.71113572 Accuracy: Top1: 77.7344%, Top5: 98.6719%
[Epoch 106] Time: 25.4539s | [Train] Loss: 0.37205749 Accuracy: Top1: 86.4585%, Top5: 99.7768% | [Test] Loss: 0.72252910 Accuracy: Top1: 77.7148%, Top5: 98.6621%
[Epoch 107] Time: 25.4304s | [Train] Loss: 0.36798464 Accuracy: Top1: 86.6729%, Top5: 99.7987% | [Test] Loss: 0.70830698 Accuracy: Top1: 77.9297%, Top5: 98.8086%
[Epoch 108] Time: 25.3573s | [Train] Loss: 0.35468132 Accuracy: Top1: 86.9838%, Top5: 99.8406% | [Test] Loss: 0.69774809 Accuracy: Top1: 78.0371%, Top5: 98.8086%
[Epoch 109] Time: 25.3124s | [Train] Loss: 0.35931110 Accuracy: Top1: 87.0890%, Top5: 99.8186% | [Test] Loss: 0.73012957 Accuracy: Top1: 77.2949%, Top5: 98.7012%
[Epoch 110] Time: 25.4206s | [Train] Loss: 0.35309530 Accuracy: Top1: 87.1528%, Top5: 99.8465% | [Test] Loss: 0.69453278 Accuracy: Top1: 78.4375%, Top5: 98.8867%
[Epoch 111] Time: 25.3843s | [Train] Loss: 0.35006228 Accuracy: Top1: 87.3055%, Top5: 99.7987% | [Test] Loss: 0.71852539 Accuracy: Top1: 77.5781%, Top5: 98.7695%
[Epoch 112] Time: 25.4514s | [Train] Loss: 0.34974508 Accuracy: Top1: 87.2485%, Top5: 99.8282% | [Test] Loss: 0.70622997 Accuracy: Top1: 77.8516%, Top5: 98.7207%
[Epoch 113] Time: 25.3920s | [Train] Loss: 0.34348302 Accuracy: Top1: 87.5000%, Top5: 99.8465% | [Test] Loss: 0.71106506 Accuracy: Top1: 78.3203%, Top5: 98.8672%
[Epoch 114] Time: 25.4065s | [Train] Loss: 0.33614939 Accuracy: Top1: 87.6335%, Top5: 99.8505% | [Test] Loss: 0.69784199 Accuracy: Top1: 77.8418%, Top5: 98.8281%
[Epoch 115] Time: 25.4351s | [Train] Loss: 0.32982708 Accuracy: Top1: 87.9564%, Top5: 99.8605% | [Test] Loss: 0.73512780 Accuracy: Top1: 77.7246%, Top5: 98.6719%
[Epoch 116] Time: 25.5527s | [Train] Loss: 0.32854865 Accuracy: Top1: 87.9245%, Top5: 99.8705% | [Test] Loss: 0.71361882 Accuracy: Top1: 78.4473%, Top5: 98.8867%
[Epoch 117] Time: 25.4194s | [Train] Loss: 0.32431592 Accuracy: Top1: 88.1585%, Top5: 99.8545% | [Test] Loss: 0.72598977 Accuracy: Top1: 77.7344%, Top5: 98.8574%
[Epoch 118] Time: 25.4314s | [Train] Loss: 0.32347010 Accuracy: Top1: 88.2294%, Top5: 99.8521% | [Test] Loss: 0.71966632 Accuracy: Top1: 78.3594%, Top5: 98.8965%
[Epoch 119] Time: 25.3926s | [Train] Loss: 0.31829181 Accuracy: Top1: 88.3646%, Top5: 99.8784% | [Test] Loss: 0.71454639 Accuracy: Top1: 78.4766%, Top5: 98.7891%
[Epoch 120] Time: 25.4065s | [Train] Loss: 0.31385415 Accuracy: Top1: 88.6759%, Top5: 99.8505% | [Test] Loss: 0.72504225 Accuracy: Top1: 77.8027%, Top5: 98.8770%
[Epoch 121] Time: 25.4826s | [Train] Loss: 0.30925017 Accuracy: Top1: 88.7245%, Top5: 99.8764% | [Test] Loss: 0.71109332 Accuracy: Top1: 79.0234%, Top5: 98.6035%
[Epoch 122] Time: 25.5166s | [Train] Loss: 0.30327726 Accuracy: Top1: 88.9688%, Top5: 99.8924% | [Test] Loss: 0.74825450 Accuracy: Top1: 78.0273%, Top5: 98.7891%
[Epoch 123] Time: 25.3435s | [Train] Loss: 0.30208880 Accuracy: Top1: 88.9896%, Top5: 99.8900% | [Test] Loss: 0.74632024 Accuracy: Top1: 78.0176%, Top5: 98.8184%
[Epoch 124] Time: 25.4331s | [Train] Loss: 0.30193115 Accuracy: Top1: 88.9636%, Top5: 99.8804% | [Test] Loss: 0.71887809 Accuracy: Top1: 78.6523%, Top5: 98.9355%
[Epoch 125] Time: 25.5190s | [Train] Loss: 0.29570079 Accuracy: Top1: 89.2219%, Top5: 99.8804% | [Test] Loss: 0.73713652 Accuracy: Top1: 78.4668%, Top5: 98.7891%
[Epoch 126] Time: 25.3416s | [Train] Loss: 0.29255794 Accuracy: Top1: 89.4511%, Top5: 99.9183% | [Test] Loss: 0.73616218 Accuracy: Top1: 78.5547%, Top5: 98.6133%
[Epoch 127] Time: 25.4779s | [Train] Loss: 0.28866522 Accuracy: Top1: 89.4846%, Top5: 99.9004% | [Test] Loss: 0.69991111 Accuracy: Top1: 79.1309%, Top5: 98.9941%
[Epoch 128] Time: 25.3822s | [Train] Loss: 0.28434000 Accuracy: Top1: 89.7102%, Top5: 99.9143% | [Test] Loss: 0.72639226 Accuracy: Top1: 79.0039%, Top5: 98.7598%
[Epoch 129] Time: 25.4064s | [Train] Loss: 0.28122999 Accuracy: Top1: 89.7242%, Top5: 99.9183% | [Test] Loss: 0.73463694 Accuracy: Top1: 78.4766%, Top5: 98.8184%
[Epoch 130] Time: 25.4018s | [Train] Loss: 0.27652303 Accuracy: Top1: 89.8569%, Top5: 99.9043% | [Test] Loss: 0.73804531 Accuracy: Top1: 78.0566%, Top5: 98.8867%
[Epoch 131] Time: 25.4523s | [Train] Loss: 0.27944924 Accuracy: Top1: 89.7042%, Top5: 99.8984% | [Test] Loss: 0.71594413 Accuracy: Top1: 78.8574%, Top5: 98.8574%
[Epoch 132] Time: 25.4757s | [Train] Loss: 0.27379809 Accuracy: Top1: 90.0921%, Top5: 99.9004% | [Test] Loss: 0.72943574 Accuracy: Top1: 78.8379%, Top5: 98.6523%
[Epoch 133] Time: 25.3975s | [Train] Loss: 0.27228750 Accuracy: Top1: 89.9964%, Top5: 99.9342% | [Test] Loss: 0.73124416 Accuracy: Top1: 78.8770%, Top5: 98.8477%
[Epoch 134] Time: 25.3779s | [Train] Loss: 0.26364695 Accuracy: Top1: 90.3512%, Top5: 99.9422% | [Test] Loss: 0.73071688 Accuracy: Top1: 78.5449%, Top5: 98.6621%
[Epoch 135] Time: 25.4356s | [Train] Loss: 0.25621095 Accuracy: Top1: 90.6091%, Top5: 99.9482% | [Test] Loss: 0.74918600 Accuracy: Top1: 78.2031%, Top5: 98.7891%
[Epoch 136] Time: 25.3951s | [Train] Loss: 0.25716212 Accuracy: Top1: 90.6393%, Top5: 99.9322% | [Test] Loss: 0.76527614 Accuracy: Top1: 78.0469%, Top5: 98.7988%
[Epoch 137] Time: 25.4974s | [Train] Loss: 0.25520761 Accuracy: Top1: 90.6860%, Top5: 99.9402% | [Test] Loss: 0.78402330 Accuracy: Top1: 78.2910%, Top5: 98.6914%
[Epoch 138] Time: 25.4077s | [Train] Loss: 0.25266327 Accuracy: Top1: 90.7737%, Top5: 99.9502% | [Test] Loss: 0.72549468 Accuracy: Top1: 79.6289%, Top5: 98.7988%
[Epoch 139] Time: 25.5020s | [Train] Loss: 0.24980260 Accuracy: Top1: 90.9682%, Top5: 99.9562% | [Test] Loss: 0.71795155 Accuracy: Top1: 79.3359%, Top5: 98.7891%
[Epoch 140] Time: 25.4084s | [Train] Loss: 0.24420964 Accuracy: Top1: 91.0555%, Top5: 99.9382% | [Test] Loss: 0.76373171 Accuracy: Top1: 78.6133%, Top5: 98.8379%
[Epoch 141] Time: 25.4493s | [Train] Loss: 0.24251042 Accuracy: Top1: 91.1962%, Top5: 99.9283% | [Test] Loss: 0.75356721 Accuracy: Top1: 79.3164%, Top5: 98.8379%
[Epoch 142] Time: 25.4683s | [Train] Loss: 0.24237560 Accuracy: Top1: 91.1464%, Top5: 99.9422% | [Test] Loss: 0.76350173 Accuracy: Top1: 78.4570%, Top5: 98.8672%
[Epoch 143] Time: 25.5702s | [Train] Loss: 0.23746422 Accuracy: Top1: 91.2584%, Top5: 99.9562% | [Test] Loss: 0.77426153 Accuracy: Top1: 78.6719%, Top5: 98.7695%
[Epoch 144] Time: 25.4387s | [Train] Loss: 0.23929027 Accuracy: Top1: 91.3293%, Top5: 99.9542% | [Test] Loss: 0.74662245 Accuracy: Top1: 79.0039%, Top5: 98.8574%
[Epoch 145] Time: 25.4068s | [Train] Loss: 0.22602315 Accuracy: Top1: 91.8591%, Top5: 99.9601% | [Test] Loss: 0.76156041 Accuracy: Top1: 78.6914%, Top5: 98.9746%
[Epoch 146] Time: 25.4219s | [Train] Loss: 0.23199728 Accuracy: Top1: 91.5019%, Top5: 99.9522% | [Test] Loss: 0.77839656 Accuracy: Top1: 78.3203%, Top5: 98.8281%
[Epoch 147] Time: 25.3857s | [Train] Loss: 0.22611858 Accuracy: Top1: 91.8435%, Top5: 99.9661% | [Test] Loss: 0.77594867 Accuracy: Top1: 78.7891%, Top5: 98.7500%
[Epoch 148] Time: 25.3643s | [Train] Loss: 0.22640505 Accuracy: Top1: 91.8391%, Top5: 99.9438% | [Test] Loss: 0.77756009 Accuracy: Top1: 79.2090%, Top5: 98.8477%
[Epoch 149] Time: 25.4413s | [Train] Loss: 0.21878578 Accuracy: Top1: 92.0639%, Top5: 99.9641% | [Test] Loss: 0.78964303 Accuracy: Top1: 78.6621%, Top5: 98.7988%
[Epoch 150] Time: 25.4072s | [Train] Loss: 0.21434255 Accuracy: Top1: 92.2612%, Top5: 99.9721% | [Test] Loss: 0.76352846 Accuracy: Top1: 79.3066%, Top5: 98.8086%
✓ Experiment 5 succeeded

[6/28] Dataset=cifar10 | K=6 | Block=ConvNNAttention
Output: ./Final_Output/K_test_correct_random/ViT-Tiny-CIFAR10/ConvNNAttention_Random_K6_NS32_s42
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5493130
Trainable Parameters: 5493130
   - Trainable Parameters: 5.49313000 M
Model Complexity (Profiler):
   - GFLOPs: 2.03605882
   - Trainable Parameters: 5.49313000 M
[Epoch 001] Time: 28.3639s | [Train] Loss: 1.79548445 Accuracy: Top1: 34.2056%, Top5: 83.9991% | [Test] Loss: 1.58793182 Accuracy: Top1: 42.4805%, Top5: 89.6191%
[Epoch 002] Time: 27.4821s | [Train] Loss: 1.53234085 Accuracy: Top1: 43.9856%, Top5: 90.7087% | [Test] Loss: 1.48254943 Accuracy: Top1: 45.4590%, Top5: 91.5137%
